"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"CD8 T","Endothelia","TGFB1","ACVR1_TGFbR",0.00117368769898855,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Cell cycle cell","Endothelia","TGFB1","ACVR1_TGFbR",0.000995139521021531,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Endothelia","Endothelia","TGFB1","ACVR1_TGFbR",0.00165633469146545,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Fibroblast","Endothelia","TGFB1","ACVR1_TGFbR",0.000178403876125027,0.01,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Mac-Cycling","Endothelia","TGFB1","ACVR1_TGFbR",0.00144267226983827,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Mac-FOLR2-LYVE1-resident","Endothelia","TGFB1","ACVR1_TGFbR",0.000998623681077425,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Mac-OLFML3-CX3CR1-resident","Endothelia","TGFB1","ACVR1_TGFbR",0.00257568597992576,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Mac-TNF-CCL4-inflammatory","Endothelia","TGFB1","ACVR1_TGFbR",0.000858940607629582,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Mono-FCN1-S100A8-S100A9","Endothelia","TGFB1","ACVR1_TGFbR",0.00234073842624983,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Myeloid","Endothelia","TGFB1","ACVR1_TGFbR",0.00179706982339321,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Myeloid-CLEC10A-APC","Endothelia","TGFB1","ACVR1_TGFbR",0.00320357749036528,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Other T","Endothelia","TGFB1","ACVR1_TGFbR",0.000330036128941212,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"SMC_myoFibroblast","Endothelia","TGFB1","ACVR1_TGFbR",0.000984645975420025,0,"TGFB1_ACVR1_TGFBR1","TGFB1 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"SMC_myoFibroblast","Endothelia","TGFB3","ACVR1_TGFbR",0.000278373502078131,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"SMC_myoFibroblast","Fibroblast","BMP2","BMPR1A_BMPR2",0.000328848903419263,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"SMC_myoFibroblast","Endothelia","GDF11","TGFBR1_ACVR2B",0.000146011742968105,0,"GDF11_TGFBR1_ACVR2B","GDF11 - (TGFBR1+ACVR2B)","GDF","Secreted Signaling","KEGG: hsa04350"
"Fibroblast","Fibroblast","WNT2B","FZD1_LRP5",3.72677197025556e-05,0,"WNT2B_FZD1_LRP5","WNT2B - (FZD1+LRP5)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Fibroblast","Fibroblast","WNT2B","FZD2_LRP5",3.34978616746206e-05,0,"WNT2B_FZD2_LRP5","WNT2B - (FZD2+LRP5)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Fibroblast","Fibroblast","WNT2B","FZD3_LRP5",4.65994048879733e-05,0,"WNT2B_FZD3_LRP5","WNT2B - (FZD3+LRP5)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Fibroblast","Cell cycle cell","WNT2B","FZD4_LRP5",0.000111082735240669,0,"WNT2B_FZD4_LRP5","WNT2B - (FZD4+LRP5)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Fibroblast","Endothelia","WNT2B","FZD4_LRP5",0.000461467135670081,0,"WNT2B_FZD4_LRP5","WNT2B - (FZD4+LRP5)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Fibroblast","Fibroblast","WNT2B","FZD4_LRP5",1.72109653224108e-05,0,"WNT2B_FZD4_LRP5","WNT2B - (FZD4+LRP5)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Fibroblast","Endothelia","WNT2B","FZD6_LRP5",0.000347843144992182,0,"WNT2B_FZD6_LRP5","WNT2B - (FZD6+LRP5)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Fibroblast","Fibroblast","WNT2B","FZD1_LRP6",5.56649127230606e-05,0,"WNT2B_FZD1_LRP6","WNT2B - (FZD1+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Fibroblast","Fibroblast","WNT2B","FZD2_LRP6",5.0035348578635e-05,0,"WNT2B_FZD2_LRP6","WNT2B - (FZD2+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Fibroblast","Fibroblast","WNT2B","FZD3_LRP6",6.95987638739154e-05,0,"WNT2B_FZD3_LRP6","WNT2B - (FZD3+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Fibroblast","Cell cycle cell","WNT2B","FZD4_LRP6",0.00015555877512219,0,"WNT2B_FZD4_LRP6","WNT2B - (FZD4+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Fibroblast","Endothelia","WNT2B","FZD4_LRP6",0.000407139949616876,0,"WNT2B_FZD4_LRP6","WNT2B - (FZD4+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Fibroblast","Fibroblast","WNT2B","FZD4_LRP6",2.57106569998135e-05,0,"WNT2B_FZD4_LRP6","WNT2B - (FZD4+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Fibroblast","Endothelia","WNT2B","FZD6_LRP6",0.000306869539156828,0,"WNT2B_FZD6_LRP6","WNT2B - (FZD6+LRP6)","WNT","Secreted Signaling","KEGG: hsa04310; PMID: 23209147"
"Fibroblast","C7-APOBEC3A-like","WNT5A","FZD1",0.000219858889794914,0,"WNT5A_FZD1","WNT5A - FZD1","ncWNT","Secreted Signaling","KEGG: hsa04310"
"Fibroblast","Fibroblast","WNT5A","FZD1",0.000408347498120251,0,"WNT5A_FZD1","WNT5A - FZD1","ncWNT","Secreted Signaling","KEGG: hsa04310"
"Fibroblast","Mac-OLFML3-CX3CR1-resident","WNT5A","FZD1",0.00107625717516042,0,"WNT5A_FZD1","WNT5A - FZD1","ncWNT","Secreted Signaling","KEGG: hsa04310"
"Fibroblast","C7-APOBEC3A-like","WNT5A","FZD2",0.000150021464658359,0,"WNT5A_FZD2","WNT5A - FZD2","ncWNT","Secreted Signaling","KEGG: hsa04310"
"Fibroblast","Fibroblast","WNT5A","FZD2",0.000329903866819099,0,"WNT5A_FZD2","WNT5A - FZD2","ncWNT","Secreted Signaling","KEGG: hsa04310"
"Fibroblast","Fibroblast","WNT5A","FZD3",0.000638464363615211,0,"WNT5A_FZD3","WNT5A - FZD3","ncWNT","Secreted Signaling","KEGG: hsa04310"
"Fibroblast","SMC_myoFibroblast","WNT5A","FZD3",0.000365313958693276,0,"WNT5A_FZD3","WNT5A - FZD3","ncWNT","Secreted Signaling","KEGG: hsa04310"
"Fibroblast","Cell cycle cell","WNT5A","FZD4",0.000711250764991105,0,"WNT5A_FZD4","WNT5A - FZD4","ncWNT","Secreted Signaling","KEGG: hsa04310"
"Fibroblast","Endothelia","WNT5A","FZD4",0.00306670224577505,0,"WNT5A_FZD4","WNT5A - FZD4","ncWNT","Secreted Signaling","KEGG: hsa04310"
"Fibroblast","Fibroblast","WNT5A","FZD4",8.70711639801342e-05,0,"WNT5A_FZD4","WNT5A - FZD4","ncWNT","Secreted Signaling","KEGG: hsa04310"
"Fibroblast","Endothelia","WNT5A","FZD6",0.00174252733309116,0,"WNT5A_FZD6","WNT5A - FZD6","ncWNT","Secreted Signaling","KEGG: hsa04310"
"Fibroblast","SMC_myoFibroblast","WNT5A","FZD7",0.00059789774680409,0,"WNT5A_FZD7","WNT5A - FZD7","ncWNT","Secreted Signaling","KEGG: hsa04310"
"Fibroblast","Cell cycle cell","WNT5A","MCAM",0.00154059291911029,0,"WNT5A_MCAM","WNT5A - MCAM","ncWNT","Secreted Signaling","PMID: 24335906"
"Fibroblast","Endothelia","WNT5A","MCAM",0.00432767409473305,0,"WNT5A_MCAM","WNT5A - MCAM","ncWNT","Secreted Signaling","PMID: 24335906"
"Fibroblast","Fibroblast","WNT5A","MCAM",0.000731687914583762,0,"WNT5A_MCAM","WNT5A - MCAM","ncWNT","Secreted Signaling","PMID: 24335906"
"Fibroblast","SMC_myoFibroblast","WNT5A","MCAM",0.0106386385095113,0,"WNT5A_MCAM","WNT5A - MCAM","ncWNT","Secreted Signaling","PMID: 24335906"
"C6-SLC2A1-like","Cell cycle cell","AREG","EGFR",0.000674206903169612,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C7-APOBEC3A-like","Cell cycle cell","AREG","EGFR",0.000831096535799498,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-FCN1-S100A8-S100A9","Cell cycle cell","AREG","EGFR",0.00187195879356556,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid","Cell cycle cell","AREG","EGFR",0.00306304182429871,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid-CLEC10A-APC","Cell cycle cell","AREG","EGFR",0.0029365133727885,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Other T","Cell cycle cell","AREG","EGFR",0.000540525189222586,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C6-SLC2A1-like","Epithelia","AREG","EGFR",0.000548763262565909,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C7-APOBEC3A-like","Epithelia","AREG","EGFR",0.000676481606809947,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-FCN1-S100A8-S100A9","Epithelia","AREG","EGFR",0.00152400004531619,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid","Epithelia","AREG","EGFR",0.00249423842306045,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid-CLEC10A-APC","Epithelia","AREG","EGFR",0.00239114980631084,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Other T","Epithelia","AREG","EGFR",0.000439943557863764,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C6-SLC2A1-like","Fibroblast","AREG","EGFR",0.00194566696664763,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C7-APOBEC3A-like","Fibroblast","AREG","EGFR",0.00239771863982919,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-FCN1-S100A8-S100A9","Fibroblast","AREG","EGFR",0.00539002847964852,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid","Fibroblast","AREG","EGFR",0.00879984082949576,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid-CLEC10A-APC","Fibroblast","AREG","EGFR",0.00843834191658724,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Other T","Fibroblast","AREG","EGFR",0.00156027382770506,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C6-SLC2A1-like","SMC_myoFibroblast","AREG","EGFR",0.000474609914545241,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C7-APOBEC3A-like","SMC_myoFibroblast","AREG","EGFR",0.000585080022090223,0.01,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-FCN1-S100A8-S100A9","SMC_myoFibroblast","AREG","EGFR",0.00131823859963109,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid","SMC_myoFibroblast","AREG","EGFR",0.00215776423665408,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid-CLEC10A-APC","SMC_myoFibroblast","AREG","EGFR",0.00206855349441234,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Other T","SMC_myoFibroblast","AREG","EGFR",0.000380489213948936,0,"AREG_EGFR","AREG - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C6-SLC2A1-like","Cell cycle cell","AREG","EGFR_ERBB2",0.000392966080650933,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"C7-APOBEC3A-like","Cell cycle cell","AREG","EGFR_ERBB2",0.000484441996378668,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-FCN1-S100A8-S100A9","Cell cycle cell","AREG","EGFR_ERBB2",0.00109162970252082,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid","Cell cycle cell","AREG","EGFR_ERBB2",0.0017870967862746,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid-CLEC10A-APC","Cell cycle cell","AREG","EGFR_ERBB2",0.00171318463159161,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Other T","Cell cycle cell","AREG","EGFR_ERBB2",0.000315031204755543,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"C6-SLC2A1-like","Fibroblast","AREG","EGFR_ERBB2",0.000712070347309907,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"C7-APOBEC3A-like","Fibroblast","AREG","EGFR_ERBB2",0.000877763158974577,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-FCN1-S100A8-S100A9","Fibroblast","AREG","EGFR_ERBB2",0.00197695488525181,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid","Fibroblast","AREG","EGFR_ERBB2",0.00323462794207167,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid-CLEC10A-APC","Fibroblast","AREG","EGFR_ERBB2",0.00310103364063188,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Other T","Fibroblast","AREG","EGFR_ERBB2",0.00057088536023802,0,"AREG_EGFR_ERBB2","AREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"C6-SLC2A1-like","Cell cycle cell","HBEGF","EGFR",0.00487007411207804,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C7-APOBEC3A-like","Cell cycle cell","HBEGF","EGFR",0.00426571647654075,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Endothelia","Cell cycle cell","HBEGF","EGFR",0.000370909448110102,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-Cycling","Cell cycle cell","HBEGF","EGFR",0.00137176894432202,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-FOLR2-LYVE1-resident","Cell cycle cell","HBEGF","EGFR",0.000982940286694594,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-OLFML3-CX3CR1-resident","Cell cycle cell","HBEGF","EGFR",0.00378472381392945,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-TNF-CCL4-inflammatory","Cell cycle cell","HBEGF","EGFR",0.00217591159285826,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-FCN1-S100A8-S100A9","Cell cycle cell","HBEGF","EGFR",0.00166430162689736,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid","Cell cycle cell","HBEGF","EGFR",0.00136266934966236,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid-CLEC10A-APC","Cell cycle cell","HBEGF","EGFR",0.00780262156800265,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C6-SLC2A1-like","Epithelia","HBEGF","EGFR",0.00396704214545813,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C7-APOBEC3A-like","Epithelia","HBEGF","EGFR",0.00347435608358484,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Endothelia","Epithelia","HBEGF","EGFR",0.000301880601613333,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-Cycling","Epithelia","HBEGF","EGFR",0.00111668121260232,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-FOLR2-LYVE1-resident","Epithelia","HBEGF","EGFR",0.000800099381605516,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-OLFML3-CX3CR1-resident","Epithelia","HBEGF","EGFR",0.00308231923153667,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-TNF-CCL4-inflammatory","Epithelia","HBEGF","EGFR",0.00177155453095505,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-FCN1-S100A8-S100A9","Epithelia","HBEGF","EGFR",0.00135488969139701,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid","Epithelia","HBEGF","EGFR",0.00110927185637364,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid-CLEC10A-APC","Epithelia","HBEGF","EGFR",0.00635929780537272,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C6-SLC2A1-like","Fibroblast","HBEGF","EGFR",0.0139439434126699,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C7-APOBEC3A-like","Fibroblast","HBEGF","EGFR",0.0122273890010703,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Endothelia","Fibroblast","HBEGF","EGFR",0.00107100587177763,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-Cycling","Fibroblast","HBEGF","EGFR",0.0039535292052048,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-FOLR2-LYVE1-resident","Fibroblast","HBEGF","EGFR",0.00283497667902386,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-OLFML3-CX3CR1-resident","Fibroblast","HBEGF","EGFR",0.0108584457528109,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-TNF-CCL4-inflammatory","Fibroblast","HBEGF","EGFR",0.00626163204250741,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-FCN1-S100A8-S100A9","Fibroblast","HBEGF","EGFR",0.00479398479493354,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid","Fibroblast","HBEGF","EGFR",0.00392737092174501,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid-CLEC10A-APC","Fibroblast","HBEGF","EGFR",0.0222183885437706,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C6-SLC2A1-like","SMC_myoFibroblast","HBEGF","EGFR",0.00343256959186919,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C7-APOBEC3A-like","SMC_myoFibroblast","HBEGF","EGFR",0.00300606191617162,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Endothelia","SMC_myoFibroblast","HBEGF","EGFR",0.000261079328844191,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-Cycling","SMC_myoFibroblast","HBEGF","EGFR",0.000965860342100718,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-FOLR2-LYVE1-resident","SMC_myoFibroblast","HBEGF","EGFR",0.000692006971563989,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-OLFML3-CX3CR1-resident","SMC_myoFibroblast","HBEGF","EGFR",0.00266672469528888,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-TNF-CCL4-inflammatory","SMC_myoFibroblast","HBEGF","EGFR",0.00153242104392586,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-FCN1-S100A8-S100A9","SMC_myoFibroblast","HBEGF","EGFR",0.00117193372377173,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid","SMC_myoFibroblast","HBEGF","EGFR",0.000959450744955208,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid-CLEC10A-APC","SMC_myoFibroblast","HBEGF","EGFR",0.00550430201521556,0,"HBEGF_EGFR","HBEGF - EGFR","EGF","Secreted Signaling","KEGG: hsa04012"
"C6-SLC2A1-like","Cell cycle cell","HBEGF","EGFR_ERBB2",0.00284353616604556,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"C7-APOBEC3A-like","Cell cycle cell","HBEGF","EGFR_ERBB2",0.00249003489306526,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Endothelia","Cell cycle cell","HBEGF","EGFR_ERBB2",0.000216159728759048,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-Cycling","Cell cycle cell","HBEGF","EGFR_ERBB2",0.00079977774132035,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-FOLR2-LYVE1-resident","Cell cycle cell","HBEGF","EGFR_ERBB2",0.000572987276326675,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-OLFML3-CX3CR1-resident","Cell cycle cell","HBEGF","EGFR_ERBB2",0.00220881997118213,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-TNF-CCL4-inflammatory","Cell cycle cell","HBEGF","EGFR_ERBB2",0.00126904037234542,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-FCN1-S100A8-S100A9","Cell cycle cell","HBEGF","EGFR_ERBB2",0.000970450604190595,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid","Cell cycle cell","HBEGF","EGFR_ERBB2",0.000794469417277428,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Myeloid-CLEC10A-APC","Cell cycle cell","HBEGF","EGFR_ERBB2",0.00456138381146139,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"C6-SLC2A1-like","Fibroblast","HBEGF","EGFR_ERBB2",0.00514236479858746,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"C7-APOBEC3A-like","Fibroblast","HBEGF","EGFR_ERBB2",0.00450436987525531,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Endothelia","Fibroblast","HBEGF","EGFR_ERBB2",0.000391746391353674,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-Cycling","Fibroblast","HBEGF","EGFR_ERBB2",0.00144875066341701,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-FOLR2-LYVE1-resident","Fibroblast","HBEGF","EGFR_ERBB2",0.00103812417891898,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-OLFML3-CX3CR1-resident","Fibroblast","HBEGF","EGFR_ERBB2",0.00399657519709616,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mac-TNF-CCL4-inflammatory","Fibroblast","HBEGF","EGFR_ERBB2",0.00229791681058287,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
"Mono-FCN1-S100A8-S100A9","Fibroblast","HBEGF","EGFR_ERBB2",0.00175767096895824,0,"HBEGF_EGFR_ERBB2","HBEGF - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012"
