"source","target","mor","confidence"
"CEBPA","MSR1",1,"A"
"CEBPA","MYBL1",1,"A"
"CEBPA","MYC",-1,"A"
"CEBPA","NFYA",1,"A"
"CEBPA","NFYC",1,"A"
"CEBPA","NR5A1",1,"A"
"CEBPA","PCK1",1,"A"
"CEBPA","PCK2",1,"A"
"CEBPA","PCNA",1,"A"
"CEBPA","PER2",1,"A"
"CEBPA","PPARG",1,"A"
"CEBPA","PTGS2",1,"A"
"CEBPA","RB1",1,"A"
"CEBPA","RNASE2",1,"A"
"CEBPA","S100A9",1,"A"
"CEBPA","SAA1",1,"A"
"CEBPA","SCD",1,"A"
"CEBPA","SERPINC1",1,"A"
"CEBPA","SFTPD",1,"A"
"CEBPA","SLC10A1",1,"A"
"CEBPA","SLC9A1",1,"A"
"CEBPA","SMYD2",1,"A"
"CEBPA","SOCS3",1,"A"
"CEBPA","SOD1",1,"A"
"CEBPA","SP1",1,"A"
"CEBPA","SPI1",1,"A"
"CEBPA","SPIDR",1,"A"
"CEBPA","SPP1",1,"A"
"CEBPA","SREBF1",1,"A"
"CEBPA","SREBF2",1,"A"
"CEBPA","STAR",1,"A"
"CEBPA","STAT3",1,"A"
"CEBPA","TF",1,"A"
"CEBPA","THOC1",1,"A"
"CEBPA","TIMP2",1,"A"
"CEBPA","TK1",1,"A"
"CEBPA","TNFAIP3",1,"A"
"CEBPA","TNFRSF1A",1,"A"
"CEBPA","TOP2A",1,"A"
"CEBPA","TSC22D3",1,"A"
"CEBPA","UBE2L3",1,"A"
"CEBPA","UHRF1",1,"A"
"CEBPA","VLDLR",1,"A"
"CEBPA","XDH",1,"A"
"CEBPB","ABCB1",1,"A"
"CEBPB","ADM",1,"A"
"CEBPB","ALB",1,"A"
"CEBPB","ASNS",1,"A"
"CEBPB","BCL2L1",1,"A"
"CEBPB","CDKN1A",1,"A"
"CEBPB","CRP",1,"A"
"CEBPB","CSF3R",1,"A"
"CEBPB","CSH2",1,"A"
"CEBPB","CSRP1",1,"A"
"CEBPB","CXCL8",1,"A"
"CEBPB","CYP19A1",-1,"A"
"CEBPB","F8",1,"A"
"CEBPB","FASLG",1,"A"
"CEBPB","FOS",1,"A"
"CEBPB","FURIN",1,"A"
"CEBPB","GADD45G",1,"A"
"CEBPB","GFER",-1,"A"
"CEBPB","HP",1,"A"
"CEBPB","IGF2",1,"A"
"CEBPB","IL10",1,"A"
"CEBPB","IL12B",1,"A"
"CEBPB","IL1B",1,"A"
"CEBPB","IL24",1,"A"
"CEBPB","IL3",1,"A"
"CEBPB","IL4",1,"A"
"CEBPB","IL5",1,"A"
"CEBPB","IL6",1,"A"
"CEBPB","INSR",1,"A"
"CEBPB","PRL",1,"A"
"CEBPB","PTGS2",1,"A"
"CEBPB","S100A9",1,"A"
"CEBPB","SAA1",1,"A"
"CEBPB","SAA2",1,"A"
"CEBPB","SFTPD",1,"A"
"CEBPB","SLC10A1",1,"A"
"CEBPB","SLC19A1",1,"A"
"CEBPB","STAR",1,"A"
"CEBPB","TNF",1,"A"
"CEBPB","TNFAIP6",1,"A"
"CEBPB","TOP1",1,"A"
"CEBPB","XBP1",1,"A"
"CEBPD","ALOX5AP",1,"B"
"CEBPD","C3",1,"B"
"CEBPD","CFTR",1,"B"
"CEBPD","CYP19A1",-1,"B"
"CEBPD","GADD45G",1,"B"
"CEBPD","GAPDH",1,"B"
"CEBPD","POU5F1",1,"B"
"CEBPD","PTGS2",1,"B"
"CEBPD","TNF",1,"B"
"CEBPD","CCND1",1,"B"
"CEBPD","GRAMD1A",1,"B"
"CEBPD","IL6",1,"B"
"CEBPD","NFIL3",1,"B"
"CEBPD","TF",1,"B"
"CEBPG","SFTPD",1,"C"
"CEBPG","AIG1",1,"C"
"CEBPG","ARHGAP25",1,"C"
"CEBPG","ATP2A2",1,"C"
"CEBPG","BRD4",1,"C"
"CEBPG","CECR2",1,"C"
"CEBPG","CHN2",1,"C"
"CEBPG","CLIP1",1,"C"
"CEBPG","CPQ",1,"C"
"CEBPG","CREB5",1,"C"
"CEBPG","CRYZL1",1,"C"
"CEBPG","CYP19A1",1,"C"
"CEBPG","DPYSL2",1,"C"
"CEBPG","DST",1,"C"
"CEBPG","EDEM1",1,"C"
"CEBPG","EPAS1",1,"C"
"CEBPG","EPS15",1,"C"
"CEBPG","FGGY",1,"C"
"CEBPG","FRYL",1,"C"
"CEBPG","FYN",1,"C"
"CEBPG","GRHL2",1,"C"
"CEBPG","HDAC9",1,"C"
"CEBPG","HK1",1,"C"
"CEBPG","LIPC",1,"C"
"CEBPG","MAP4",1,"C"
"CEBPG","MICAL2",1,"C"
"CEBPG","MIDEAS",1,"C"
"CEBPG","MTHFD1L",1,"C"
"CEBPG","NFIB",1,"C"
"CEBPG","NFIL3",1,"C"
"CEBPG","PHF3",1,"C"
"CEBPG","PIK3R1",1,"C"
"CEBPG","PTP4A2",1,"C"
"CEBPG","ROCK2",1,"C"
"CEBPG","RP1",1,"C"
"CEBPG","RTN4",1,"C"
"CEBPG","SLC38A1",1,"C"
"CEBPG","SLC9A1",1,"C"
"CEBPG","SOX6",1,"C"
"CEBPG","TBC1D31",1,"C"
"CEBPG","TCF4",1,"C"
"CEBPG","TRIB1",1,"C"
"CEBPG","TRIB3",1,"C"
"CEBPG","VAV3",1,"C"
"CEBPG","WDR64",1,"C"
"CLOCK","BHLHE40",1,"C"
"CLOCK","BHLHE41",1,"C"
"CLOCK","CRY1",1,"C"
"CLOCK","CRY2",1,"C"
"CLOCK","NR1D2",1,"C"
"CLOCK","PER1",1,"C"
"CLOCK","PER2",1,"C"
"CLOCK","PER3",1,"C"
"CLOCK","ACOXL",1,"C"
"CLOCK","ATP9B",1,"C"
"CLOCK","CDH22",1,"C"
"CLOCK","CDH23",1,"C"
"CLOCK","CELSR1",1,"C"
"CLOCK","CFAP251",1,"C"
"CLOCK","CHCHD6",1,"C"
"CLOCK","CMIP",1,"C"
"CLOCK","COL6A1",1,"C"
"CLOCK","CORO2B",1,"C"
"CLOCK","CREB5",1,"C"
"CLOCK","DENND3",1,"C"
"CLOCK","DLGAP1",1,"C"
"CLOCK","DNAAF5",1,"C"
"CLOCK","FAM91A1",1,"C"
"CLOCK","GAS7",1,"C"
"CLOCK","GET4",1,"C"
"CLOCK","GLI3",1,"C"
"CLOCK","INPP5A",1,"C"
"CLOCK","IQSEC1",1,"C"
"CLOCK","ITGB2",1,"C"
"CLOCK","JCAD",1,"C"
"CLOCK","LARP1",1,"C"
"CLOCK","MAGI1",1,"C"
"CLOCK","MICAL2",1,"C"
"CLOCK","PCYT1A",1,"C"
"CLOCK","PKD1L1",1,"C"
"CLOCK","PPFIA1",1,"C"
"CLOCK","PREX1",1,"C"
"CLOCK","PRKAG2",1,"C"
"CLOCK","PTK2",1,"C"
"CLOCK","RBFOX1",1,"C"
"CLOCK","RGS12",1,"C"
"CLOCK","RGS6",1,"C"
"CLOCK","SEC14L1",1,"C"
"CLOCK","SIPA1L1",1,"C"
"CLOCK","SMOC2",1,"C"
"CLOCK","SPTBN4",1,"C"
"CLOCK","TIAM1",1,"C"
"CLOCK","TNS1",1,"C"
"CLOCK","TNS3",1,"C"
"CLOCK","TRAPPC9",1,"C"
"CLOCK","ZDHHC14",1,"C"
"CLOCK","ZNF331",1,"C"
"CREB1","ADRA1A",1,"A"
"CREB1","AQP2",1,"A"
"CREB1","AQP3",1,"A"
"CREB1","BCL2",1,"A"
"CREB1","BDKRB1",1,"A"
"CREB1","BDNF",1,"A"
"CREB1","CCL5",1,"A"
"CREB1","CCND1",1,"A"
"CREB1","CD4",1,"A"
"CREB1","CDK11A",1,"A"
"CREB1","CGA",1,"A"
"CREB1","CIITA",1,"A"
"CREB1","CPT1A",1,"A"
"CREB1","CXCR4",1,"A"
"CREB1","CYP11A1",1,"A"
"CREB1","CYP11B1",1,"A"
"CREB1","CYP11B2",1,"A"
"CREB1","CYP17A1",1,"A"
"CREB1","CYP19A1",1,"A"
"CREB1","DBH",1,"A"
"CREB1","DIO2",1,"A"
"CREB1","EGR1",1,"A"
"CREB1","ERBB2",1,"A"
"CREB1","ETV3",1,"A"
"CREB1","FLT1",1,"A"
"CREB1","FN1",1,"A"
"CREB1","FOS",1,"A"
"CREB1","G6PC",1,"A"
"CREB1","HLA-DOB",1,"A"
"CREB1","HLA-DQB1",1,"A"
"CREB1","HLA-DRA",1,"A"
"CREB1","HMOX1",-1,"A"
"CREB1","HPGD",1,"A"
"CREB1","IFNG",1,"A"
"CREB1","IL10",1,"A"
"CREB1","IL2",1,"A"
"CREB1","IL5RA",1,"A"
"CREB1","IL6",1,"A"
"CREB1","INS",1,"A"
"CREB1","JUN",-1,"A"
"CREB1","MITF",1,"A"
"CREB1","MSMB",1,"A"
"CREB1","MUC4",1,"A"
"CREB1","MUC5AC",1,"A"
"CREB1","NF1",1,"A"
"CREB1","NOLC1",1,"A"
"CREB1","NPY",1,"A"
"CREB1","NR4A2",1,"A"
"CREB1","NR4A3",1,"A"
"CREB1","NTS",1,"A"
"CREB1","ODC1",1,"A"
"CREB1","PCK1",1,"A"
"CREB1","PCK2",1,"A"
"CREB1","PCSK1",1,"A"
"CREB1","PDYN",1,"A"
"CREB1","PLAT",-1,"A"
"CREB1","POLD2",1,"A"
"CREB1","PPP2CA",1,"A"
"CREB1","PSEN1",1,"A"
"CREB1","PTGS2",1,"A"
"CREB1","RARB",1,"A"
"CREB1","REN",1,"A"
"CREB1","RRM2B",1,"A"
"CREB1","SLC19A1",1,"A"
"CREB1","SLC20A1",1,"A"
"CREB1","SPRY2",1,"A"
"CREB1","STAR",1,"A"
"CREB1","TG",1,"A"
"CREB1","TH",1,"A"
"CREB1","TRH",1,"A"
"CREB1","UCP1",1,"A"
"CREB1","UGT8",1,"A"
"CREB1","UXT",1,"A"
"CREB1","VEGFA",1,"A"
"CREB1","VIP",1,"A"
"CREB3","HM13",1,"C"
"CREB3","PRPF31",1,"C"
"CREB3","ANO10",1,"C"
"CREB3","BHLHE40",1,"C"
"CREB3","CAP1",1,"C"
"CREB3","CHCHD6",1,"C"
"CREB3","DNAJB12",1,"C"
"CREB3","DTNBP1",1,"C"
"CREB3","ESYT2",1,"C"
"CREB3","FAAP20",1,"C"
"CREB3","GALNT2",1,"C"
"CREB3","LAMTOR5",1,"C"
"CREB3","MAD2L1BP",1,"C"
"CREB3","MTHFR",1,"C"
"CREB3","NEBL",1,"C"
"CREB3","PCBP1",1,"C"
"CREB3","PCNA",1,"C"
"CREB3","PTTG1IP",1,"C"
"CREB3","RUNX1",1,"C"
"CREB3","SRGN",1,"C"
"CREB3","ST3GAL2",1,"C"
"CREB3","STAT3",1,"C"
"CREB3","STON2",1,"C"
"CREB3","SUB1",1,"C"
"CREB3","UTP11",1,"C"
"CREB3L1","SLC1A4",-1,"C"
"CREB3L1","VEGFA",1,"C"
"CREB3L1","ARHGEF1",1,"C"
"CREB3L1","ARID1A",1,"C"
"CREB3L1","ASPH",1,"C"
"CREB3L1","BCAR1",1,"C"
"CREB3L1","CERCAM",1,"C"
"CREB3L1","FNDC3B",1,"C"
"CREB3L1","HMGB1",1,"C"
"CREB3L1","KCNK1",1,"C"
"CREB3L1","MAD2L1BP",1,"C"
"CREB3L1","MTDH",1,"C"
"CREB3L1","NRSN2",1,"C"
"CREB3L1","PARVB",1,"C"
"CREB3L1","PLEC",1,"C"
"CREB3L1","RUNX1",1,"C"
"CREB3L1","SERPINH1",1,"C"
"CREB3L1","STAR",1,"C"
"CREB3L1","STARD10",1,"C"
"CREB3L1","TXNDC5",1,"C"
"CREB3L1","UBC",1,"C"
"CREM","CCNA2",-1,"C"
"CREM","CD247",-1,"C"
"CREM","DUSP1",-1,"C"
"CREM","FOS",-1,"C"
"CREM","IL2",-1,"C"
"CREM","CD86",1,"C"
"CREM","GPCPD1",1,"C"
"CREM","PDE4A",1,"C"
"CREM","ARID1A",1,"C"
"CREM","ARID5B",1,"C"
"CREM","ATF3",1,"C"
"CREM","CMIP",1,"C"
"CREM","CREB3L2",1,"C"
"CREM","CREB5",1,"C"
"CREM","ERN1",1,"C"
"CREM","ESYT2",1,"C"
"CREM","FOXP1",1,"C"
"CREM","FSCN1",1,"C"
"CREM","GADD45A",1,"C"
"CREM","GATA2",1,"C"
"CREM","HDAC4",1,"C"
"CREM","HIVEP2",1,"C"
"CREM","KDM4C",1,"C"
"CREM","LIMS1",1,"C"
"CREM","LITAF",1,"C"
"CREM","LPCAT1",1,"C"
"CREM","MSI2",1,"C"
"CREM","NAV2",1,"C"
"CREM","NFATC1",1,"C"
"CREM","NR4A2",1,"C"
"CREM","PDE4B",1,"C"
"CREM","PLCL2",1,"C"
"CREM","PRKCE",1,"C"
"CREM","PRKCZ",1,"C"
"CREM","PTMA",1,"C"
"CREM","PTP4A2",1,"C"
"CREM","PTPRS",1,"C"
"CREM","PTPRU",1,"C"
"CREM","RARA",1,"C"
"CREM","RREB1",1,"C"
"CREM","SH2B3",1,"C"
"CREM","SH3BP5",1,"C"
"CREM","SLC25A25",1,"C"
"CREM","SND1",1,"C"
"CREM","ST7",1,"C"
"CREM","SUB1",1,"C"
"CREM","TGIF1",1,"C"
"CREM","THADA",1,"C"
"CREM","TRIM69",1,"C"
"CREM","UBE2H",1,"C"
"CREM","USP9X",1,"C"
"CREM","ZDHHC14",1,"C"
"CTCF","ABCA2",1,"A"
"CTCF","ACKR3",1,"A"
"CTCF","ACTR3",-1,"A"
"CTCF","ACVR1C",1,"A"
"CTCF","AHCYL1",1,"A"
"CTCF","AKT1",-1,"A"
"CTCF","ALDH1A3",-1,"A"
"CTCF","ANG",1,"A"
"CTCF","ANKRD46",1,"A"
"CTCF","APP",1,"A"
"CTCF","ARL2",-1,"A"
"CTCF","ASAP2",1,"A"
"CTCF","ATN1",1,"A"
"CTCF","ATXN7",1,"A"
"CTCF","B4GALNT1",1,"A"
"CTCF","BATF2",1,"A"
"CTCF","BBC3",1,"A"
"CTCF","BCL2L14",-1,"A"
"CTCF","BCL6",-1,"A"
"CTCF","BICD2",1,"A"
"CTCF","C1R",1,"A"
"CTCF","CCL16",1,"A"
"CTCF","CCND1",1,"A"
"CTCF","CD80",1,"A"
"CTCF","CDKN2A",1,"A"
"CTCF","CELSR3",1,"A"
"CTCF","CEP135",1,"A"
"CTCF","CFTR",1,"A"
"CTCF","CHRNA6",1,"A"
"CTCF","CIDEB",1,"A"
"CTCF","CNIH1",1,"A"
"CTCF","COL27A1",1,"A"
"CTCF","COMMD2",-1,"A"
"CTCF","CSF2",1,"A"
"CTCF","CT45A5",1,"A"
"CTCF","DEFB123",1,"A"
"CTCF","DIP2B",1,"A"
"CTCF","DMKN",1,"A"
"CTCF","DMPK",1,"A"
"CTCF","ELP5",1,"A"
"CTCF","EPHB1",1,"A"
"CTCF","EPX",1,"A"
"CTCF","ESRP2",-1,"A"
"CTCF","ETNK2",1,"A"
"CTCF","FBXO7",1,"A"
"CTCF","GALNT6",1,"A"
"CTCF","GALT",1,"A"
"CTCF","GAS7",1,"A"
"CTCF","GPR156",-1,"A"
"CTCF","GRIN3A",1,"A"
"CTCF","H19",1,"A"
"CTCF","HAUS7",-1,"A"
"CTCF","HEBP2",1,"A"
"CTCF","HMCN1",1,"A"
"CTCF","HS1BP3",1,"A"
"CTCF","HSPA5",1,"A"
"CTCF","IGF2",1,"A"
"CTCF","IL19",1,"A"
"CTCF","IPO13",1,"A"
"CTCF","IRAK2",1,"A"
"CTCF","KSR1",1,"A"
"CTCF","LPIN3",1,"A"
"CTCF","LRRC59",1,"A"
"CTCF","MB",1,"A"
"CTCF","MCM10",1,"A"
"CTCF","MEG3",1,"A"
"CTCF","MMP10",-1,"A"
"CTCF","MRPL17",1,"A"
"CTCF","MYC",-1,"A"
"CTCF","MYD88",1,"A"
"CTCF","NBN",1,"A"
"CTCF","NCBP3",1,"A"
"CTCF","NES",1,"A"
"CTCF","NF1",1,"A"
"CTCF","NFE2L2",1,"A"
"CTCF","NPC1",-1,"A"
"CTCF","NT5C3A",-1,"A"
"CTCF","PAGE4",-1,"A"
"CTCF","PBXIP1",1,"A"
"CTCF","PLXNB3",1,"A"
"CTCF","PMPCB",1,"A"
"CTCF","POMT2",1,"A"
"CTCF","POU1F1",1,"A"
"CTCF","PPARD",1,"A"
"CTCF","PPRC1",1,"A"
"CTCF","PRNT",-1,"A"
"CTCF","PRSS35",1,"A"
"CTCF","PTPA",1,"A"
"CTCF","PTPRG",1,"A"
"CTCF","RAD21",1,"A"
"CTCF","RARRES1",1,"A"
"CTCF","RBL2",1,"A"
"CTCF","RBM39",-1,"A"
"CTCF","RBMS3",-1,"A"
"CTCF","RPL39L",1,"A"
"CTCF","RPP30",1,"A"
"CTCF","S100Z",-1,"A"
"CTCF","SIX5",1,"A"
"CTCF","SLC6A4",1,"A"
"CTCF","SMIM7",1,"A"
"CTCF","STAB2",-1,"A"
"CTCF","TBC1D14",1,"A"
"CTCF","TERT",-1,"A"
"CTCF","TMBIM6",1,"A"
"CTCF","TNFRSF18",-1,"A"
"CTCF","TRAPPC6A",1,"A"
"CTCF","TRO",-1,"A"
"CTCF","TSFM",1,"A"
"CTCF","TSPAN16",1,"A"
"CTCF","TYSND1",1,"A"
"CTCF","WT1",1,"A"
"CTCF","ZNF20",1,"A"
"CTCF","ZNF462",-1,"A"
"CTCF","ZNF613",1,"A"
"CTCF","ZNF763",-1,"A"
"CTCF","ZNF804B",1,"A"
"CTCF","ZNHIT2",-1,"A"
"CTCFL","ACTB",1,"C"
"CTCFL","ADGRB2",1,"C"
"CTCFL","ADSS1",1,"C"
"CTCFL","ANKS6",1,"C"
"CTCFL","ATG16L2",1,"C"
"CTCFL","CABIN1",1,"C"
"CTCFL","CACNA1H",1,"C"
"CTCFL","CBX4",1,"C"
"CTCFL","CBX8",1,"C"
"CTCFL","CDH24",1,"C"
"CTCFL","CHD5",1,"C"
"CTCFL","COL13A1",1,"C"
"CTCFL","COL27A1",1,"C"
"CTCFL","CRIP2",1,"C"
"CTCFL","CSK",1,"C"
"CTCFL","CTBP1",1,"C"
"CTCFL","DGKZ",1,"C"
"CTCFL","DIAPH1",1,"C"
"CTCFL","EXD3",1,"C"
"CTCFL","FIBCD1",1,"C"
"CTCFL","FLT3LG",1,"C"
"CTCFL","GAD1",1,"C"
"CTCFL","GBX1",1,"C"
"CTCFL","GNAI2",1,"C"
"CTCFL","IGDCC4",1,"C"
"CTCFL","INKA2",1,"C"
"CTCFL","JAG2",1,"C"
"CTCFL","KCNIP3",1,"C"
"CTCFL","KCNT1",1,"C"
"CTCFL","KIAA1522",1,"C"
"CTCFL","LZTS2",1,"C"
"CTCFL","MAPK8IP3",1,"C"
"CTCFL","MAST1",1,"C"
"CTCFL","MIB1",1,"C"
"CTCFL","NDUFA4L2",1,"C"
"CTCFL","NELFA",1,"C"
"CTCFL","NFE2L2",1,"C"
"CTCFL","NRARP",1,"C"
"CTCFL","NRXN2",1,"C"
"CTCFL","PIEZO1",1,"C"
"CTCFL","PIM1",1,"C"
"CTCFL","PLEKHG5",1,"C"
"CTCFL","PPM1F",1,"C"
"CTCFL","PURA",1,"C"
"CTCFL","PXN",1,"C"
"CTCFL","RADIL",1,"C"
"CTCFL","ROR2",1,"C"
"CTCFL","SPEG",1,"C"
"CTCFL","SVIL",1,"C"
"CTCFL","TBC1D14",1,"C"
"CTCFL","ZBTB7A",1,"C"
"CTCFL","ZMIZ1",1,"C"
"CTCFL","ZNF398",1,"C"
"CTCFL","ZNF423",1,"C"
"CUX1","ECT2",-1,"C"
"CUX1","RACGAP1",-1,"C"
"CUX1","EEF2",1,"C"
"CUX1","FTO",1,"C"
"CUX1","AHCY",1,"C"
"CUX1","AHI1",1,"C"
"CUX1","ALOXE3",1,"C"
"CUX1","APOB",1,"C"
"CUX1","ARID5B",1,"C"
"CUX1","AXIN2",1,"C"
"CUX1","CLEC16A",1,"C"
"CUX1","CR2",1,"C"
"CUX1","DAAM1",1,"C"
"CUX1","DEPDC1B",1,"C"
"CUX1","ETV4",1,"C"
"CUX1","GMDS",1,"C"
"CUX1","HSPD1",1,"C"
"CUX1","ITGB4",1,"C"
"CUX1","ITGB5",1,"C"
"CUX1","JADE1",1,"C"
"CUX1","KIAA1217",1,"C"
"CUX1","KIFC3",1,"C"
"CUX1","MACF1",1,"C"
"CUX1","MED15",1,"C"
"CUX1","MYADM",1,"C"
"CUX1","NFIC",1,"C"
"CUX1","PIM1",1,"C"
"CUX1","PREX1",1,"C"
"CUX1","PUF60",1,"C"
"CUX1","RBCK1",1,"C"
"CUX1","SEPTIN9",1,"C"
"CUX1","SLC16A3",1,"C"
"CUX1","SLC30A10",1,"C"
"CUX1","SPTBN1",1,"C"
"CUX1","SQSTM1",1,"C"
"CUX1","SRCIN1",1,"C"
"CUX1","TBC1D1",1,"C"
"CUX1","TBC1D5",1,"C"
"CUX1","TEX2",1,"C"
"CUX1","UBAC1",1,"C"
"CUX1","ZFAND3",1,"C"
"DUX4","ADAMTS9",1,"C"
"DUX4","ANO4",1,"C"
"DUX4","ATF7IP",1,"C"
"DUX4","AUTS2",1,"C"
"DUX4","CCDC171",1,"C"
"DUX4","CD200R1",1,"C"
"DUX4","CEP290",1,"C"
"DUX4","CPEB3",1,"C"
"DUX4","CXCL13",1,"C"
"DUX4","DMD",1,"C"
"DUX4","EML5",1,"C"
"DUX4","ESRRG",1,"C"
"DUX4","EXOC4",1,"C"
"DUX4","FBXL5",1,"C"
"DUX4","FILIP1L",1,"C"
"DUX4","GTF2F1",1,"C"
"DUX4","IFT81",1,"C"
"DUX4","NNT",1,"C"
"DUX4","NRDE2",1,"C"
"DUX4","NUP54",1,"C"
"DUX4","PALMD",1,"C"
"DUX4","PMS1",1,"C"
"DUX4","PRKCH",1,"C"
"DUX4","PSEN1",1,"C"
"DUX4","RAI14",1,"C"
"DUX4","RBBP6",1,"C"
"DUX4","RHOBTB3",1,"C"
"DUX4","SLC14A2",1,"C"
"DUX4","SLC2A2",1,"C"
"DUX4","STIM2",1,"C"
"DUX4","SYBU",1,"C"
"DUX4","TAPT1",1,"C"
"DUX4","TMEM131L",1,"C"
"DUX4","TMTC1",1,"C"
"DUX4","USP3",1,"C"
"DUX4","XIRP2",1,"C"
"DUX4","ZEB2",1,"C"
"E2F1","AARS1",1,"A"
"E2F1","ABCA1",1,"A"
"E2F1","ACSL1",1,"A"
"E2F1","ACTR2",1,"A"
"E2F1","ADH6",1,"A"
"E2F1","AK3",1,"A"
"E2F1","ALOX5AP",1,"A"
"E2F1","AMPD3",1,"A"
"E2F1","ANKRD16",1,"A"
"E2F1","APAF1",1,"A"
"E2F1","AR",-1,"A"
"E2F1","ARHGEF17",1,"A"
"E2F1","ARL10",1,"A"
"E2F1","ARMC8",1,"A"
"E2F1","ASCC2",1,"A"
"E2F1","ASF1B",1,"A"
"E2F1","ATAD2",1,"A"
"E2F1","ATG10",1,"A"
"E2F1","ATM",1,"A"
"E2F1","AURKA",1,"A"
"E2F1","AXIN2",1,"A"
"E2F1","B4GALT1",1,"A"
"E2F1","BBC3",1,"A"
"E2F1","BCL2",1,"A"
"E2F1","BDH1",1,"A"
"E2F1","BHLHE40",1,"A"
"E2F1","BIN1",1,"A"
"E2F1","BIRC5",1,"A"
"E2F1","BLVRA",1,"A"
"E2F1","BMI1",1,"A"
"E2F1","BMP4",1,"A"
"E2F1","BNIP3",1,"A"
"E2F1","BRCA1",1,"A"
"E2F1","BRD2",1,"A"
"E2F1","CASP7",1,"A"
"E2F1","CASR",1,"A"
"E2F1","CBS",1,"A"
"E2F1","CBX5",1,"A"
"E2F1","CCDC7",1,"A"
"E2F1","CCNA2",1,"A"
"E2F1","CCND1",1,"A"
"E2F1","CCND3",1,"A"
"E2F1","CCNE1",1,"A"
"E2F1","CCNE2",1,"A"
"E2F1","CD2AP",1,"A"
"E2F1","CD72",1,"A"
"E2F1","CDAN1",1,"A"
"E2F1","CDC25A",1,"A"
"E2F1","CDC45",1,"A"
"E2F1","CDC6",1,"A"
"E2F1","CDCA4",1,"A"
"E2F1","CDCA7",1,"A"
"E2F1","CDH20",1,"A"
"E2F1","CDH5",1,"A"
"E2F1","CDK1",1,"A"
"E2F1","CDKN1A",1,"A"
"E2F1","CDKN1C",1,"A"
"E2F1","CDKN2A",1,"A"
"E2F1","CDKN2C",1,"A"
"E2F1","CDT1",1,"A"
"E2F1","CELF1",1,"A"
"E2F1","CHKA",1,"A"
"E2F1","CLASP2",1,"A"
"E2F1","CLDN23",1,"A"
"E2F1","CLDN5",1,"A"
"E2F1","CNIH4",1,"A"
"E2F1","COQ2",1,"A"
"E2F1","COX15",1,"A"
"E2F1","CSRNP3",1,"A"
"E2F1","CTNNBIP1",1,"A"
"E2F1","CTNND2",1,"A"
"E2F1","CTSV",1,"A"
"E2F1","CUL5",1,"A"
"E2F1","CUX1",1,"A"
"E2F1","DAPK2",1,"A"
"E2F1","DBF4",1,"A"
"E2F1","DCC",1,"A"
"E2F1","DCLRE1C",1,"A"
"E2F1","DDIT4",1,"A"
"E2F1","DGKI",1,"A"
"E2F1","DHFR",1,"A"
"E2F1","DIRAS2",1,"A"
"E2F1","DIRAS3",-1,"A"
"E2F1","DNMT1",1,"A"
"E2F1","DPF2",1,"A"
"E2F1","DRAM1",1,"A"
"E2F1","DTL",1,"A"
"E2F1","DUSP1",1,"A"
"E2F1","DUSP4",1,"A"
"E2F1","DYNC1I2",1,"A"
"E2F1","E2F3",1,"A"
"E2F1","E2F6",1,"A"
"E2F1","ECT2",1,"A"
"E2F1","EGF",1,"A"
"E2F1","EGFR",1,"A"
"E2F1","EIF3A",1,"A"
"E2F1","ENPEP",1,"A"
"E2F1","ERCC1",1,"A"
"E2F1","ERCC8",1,"A"
"E2F1","ETV4",1,"A"
"E2F1","EYA2",1,"A"
"E2F1","FAM184A",1,"A"
"E2F1","FANCA",1,"A"
"E2F1","FANCD2",1,"A"
"E2F1","FBXO43",1,"A"
"E2F1","FBXO5",1,"A"
"E2F1","FGFR1",1,"A"
"E2F1","FH",1,"A"
"E2F1","FHIT",-1,"A"
"E2F1","FLT1",1,"A"
"E2F1","FOXA2",1,"A"
"E2F1","FOXM1",1,"A"
"E2F1","GALC",1,"A"
"E2F1","GATA3",1,"A"
"E2F1","GINS3",1,"A"
"E2F1","GMNN",1,"A"
"E2F1","GNL3",1,"A"
"E2F1","GPR158",1,"A"
"E2F1","GRIK5",1,"A"
"E2F1","H19",1,"A"
"E2F1","H2AC17",1,"A"
"E2F1","H2BC11",1,"A"
"E2F1","H4C8",1,"A"
"E2F1","HAT1",1,"A"
"E2F1","HBA2",1,"A"
"E2F1","HELLS",1,"A"
"E2F1","HERPUD1",1,"A"
"E2F1","HFE",1,"A"
"E2F1","HIC1",1,"A"
"E2F1","HIVEP1",1,"A"
"E2F1","HMGA1",1,"A"
"E2F1","HOXB9",1,"A"
"E2F1","HSPA5",-1,"A"
"E2F1","HSPD1",1,"A"
"E2F1","IER3",1,"A"
"E2F1","IFT80",1,"A"
"E2F1","IL12RB1",1,"A"
"E2F1","IL1B",1,"A"
"E2F1","IQCK",1,"A"
"E2F1","IRF3",-1,"A"
"E2F1","IRF4",1,"A"
"E2F1","ISYNA1",1,"A"
"E2F1","ITGAL",1,"A"
"E2F1","JPH2",1,"A"
"E2F1","JUN",1,"A"
"E2F1","KCNG4",1,"A"
"E2F1","KCNJ16",1,"A"
"E2F1","KCNJ2",1,"A"
"E2F1","KCNK10",1,"A"
"E2F1","KDM4C",1,"A"
"E2F1","KDR",1,"A"
"E2F1","KIF23",1,"A"
"E2F1","KIF24",1,"A"
"E2F1","KIF2C",1,"A"
"E2F1","KIR3DL1",1,"A"
"E2F1","KLF10",1,"A"
"E2F1","KRT75",1,"A"
"E2F1","LINGO1",1,"A"
